ch0,ch1,ch2,ch3,ch4
3.9438,-1.3568,-1.6679,-2.7484,-3.1632
3.3123,1.4949,-2.4325,-3.4512,-2.4409
0.072752,-1.5498,-1.1142,-1.9767,-1.8814
0.50012,-1.5172,-3.0752,2.325,1.6236
-2.1342,-2.4939,0.16472,-0.64194,-2.9898
-4.0945,-3.2726,-1.0631,-3.768,2.0467
-3.6408,-0.067711,0.45492,-0.93886,-0.78068
-2.9104,-2.1112,-0.76663,-1.9011,-1.6774
-1.0711,-5.0407,0.6939,3.33,2.8547
-0.29767,-1.2488,3.7739,2.4668,4.0897
-1.0329,-1.4811,5.2549,0.48497,2.6812
-4.4854,-0.83165,-0.66086,1.5676,5.3579
-1.1703,0.27664,-3.0794,3.5755,-2.3208
-0.69091,0.67784,-1.5869,-3.0738,-5.9948
-0.65444,-0.30709,0.60752,-4.9851,-5.6561
-1.0175,-0.97989,2.5403,-2.1,-0.51783
0.42648,3.0003,4.3582,-0.25567,0.97338
-0.2477,5.7066,1.3477,0.96973,-1.9342
-2.0762,3.7893,-3.6003,-0.83625,-0.44533
0.83665,-1.8675,-1.8218,-0.88266,0.98638
0.4945,-0.6081,-0.87878,-0.061452,-1.5044
-0.28378,-0.27199,5.267,2.707,2.1019
2.1551,0.31769,2.6609,0.80478,5.5122
-0.1122,0.2827,-2.3819,0.46086,3.4703
3.0589,1.5981,3.7489,2.2845,0.36346
0.54296,1.6961,4.2064,3.947,-2.3233
1.9247,1.7786,-1.6804,0.0020706,-2.6527
3.9084,2.4514,-4.1346,-0.48444,0.67136
1.9891,2.9635,3.1636,2.9167,-0.61951
-4.0639,2.6187,3.6633,1.6076,0.22487
-3.0993,-0.43145,-3.684,-0.26439,-3.2358
-0.73571,-1.4143,-7.4034,0.21812,0.04367
-2.133,-2.1486,-2.3003,-0.44143,2.7805
3.0535,1.1636,2.5024,2.1186,5.7154
1.9746,1.1616,1.9369,0.87608,3.5158
-3.7834,-0.28454,-3.534,-1.2859,-0.45679
2.676,-0.72252,-1.5269,-0.11155,-2.6912
2.7977,1.7163,0.51032,2.8188,0.3509
-3.2403,0.2703,1.421,0.055514,-2.2542
1.4909,-1.708,0.34713,-1.708,-1.9827
2.698,0.3664,-0.46065,-0.67591,2.2866
3.2243,0.85004,-1.8367,0.23179,1.5439
-3.6858,-1.1167,-0.36168,0.81837,1.9969
-7.5105,-1.3122,2.0768,0.45252,-5.0064
-2.9872,-2.757,1.8937,0.26522,-1.5718
-1.9241,-1.6355,-0.33019,0.68511,-1.2663
0.19714,-0.46446,0.88828,1.799,2.6359
3.3193,-0.2648,1.8776,-0.16112,-0.29709
-2.3239,-0.14049,0.75165,2.3842,-1.6111
-3.558,-0.96217,2.6162,2.9625,1.8013
-1.7922,0.49265,-1.1542,-1.7649,4.8104
-1.2075,-1.5324,-1.1705,-1.7132,3.822
0.18895,-0.88038,0.77504,-0.52766,-2.2291
2.4228,-2.0186,-2.765,-0.90021,-2.7399
-0.69377,-0.78112,0.15745,-2.342,-1.3529
1.7402,-0.2487,2.6806,-0.58774,-1.1091
1.6692,1.0943,-0.073041,0.016083,1.3985
-1.7207,1.665,0.5342,-1.7432,-0.97886
2.182,-0.058099,4.7137,1.6597,1.0166
1.3592,-0.242,1.4178,-2.5615,-0.9458
0.29673,-0.2445,-2.6697,0.2614,-0.52768
2.7969,-1.1863,-5.9439,-2.2171,-1.3277
0.56741,0.57698,-1.0646,-3.3518,-2.6674
2.3911,2.7771,2.4257,0.50806,-1.2814
2.8868,2.4381,2.9931,0.23543,-0.15354
5.1074,2.0961,1.7169,-2.2569,-0.52286
0.90181,-0.51609,-2.8656,-3.4205,-1.439
-2.1933,-1.1125,-6.0281,-0.19177,-2.6847
1.4385,-2.0317,-4.5876,-3.233,-0.26661
4.8335,1.8647,0.096264,-0.95865,2.1719
2.799,2.7099,-0.75643,-0.64811,3.2762
-1.1097,4.014,2.2975,2.1837,-0.037839
1.5678,5.4846,3.9329,2.9736,0.24884
-0.25287,-1.2413,-1.0036,-0.35549,-1.0734
-5.0558,-5.4779,-5.925,-0.46413,-1.7309
-3.9951,-3.0544,-1.0735,-1.1863,-0.19986
-2.507,-0.80206,-1.2725,-0.14976,1.8272
-0.74164,0.38045,1.113,0.739,1.0408
-1.3607,-0.87095,1.1136,0.023148,-0.35287
-3.5024,-4.7222,-0.15554,-0.55994,0.42098
-2.5704,-1.7139,-0.035352,1.3077,0.0046577
0.28535,3.1154,2.2283,1.8025,0.26533
4.9822,2.1575,1.0098,3.4639,3.2364
2.6979,-1.442,1.4388,6.8826,4.1468
2.6119,-2.0045,1.4982,2.398,2.8518
-0.50639,-0.10483,-1.0353,-0.15847,0.21928
-4.1422,-1.2117,-2.2004,-3.4331,-3.3197
-4.156,-2.3572,0.34129,-2.5757,1.1571
-2.9825,-0.46129,0.23958,0.17172,0.73327
-1.0852,-1.5364,3.0142,5.0215,0.64926
-0.74722,-0.54961,0.65066,2.7559,0.096008
0.98481,-0.61257,-1.3223,-2.2334,-2.9125
-0.13158,-0.27743,-0.77448,-3.5647,1.1548
-1.7842,4.4314,0.46303,-1.6135,3.3105
-0.50793,2.4726,2.0169,3.3257,2.927
0.56731,-0.094656,2.3707,2.1789,0.20505
-0.00098064,-2.8122,2.1385,2.8693,0.20565
-0.36008,0.2081,-2.4232,0.37839,-3.0775
0.037539,-1.1823,-1.2984,-6.4476,-3.9673
2.3564,1.1165,0.064437,-3.1405,-5.8214
3.1769,5.7614,-0.65971,-1.6932,0.54125
0.69219,3.7601,0.51042,-0.50678,1.4637
2.1621,1.6466,4.0024,0.43733,-3.8514
0.14555,-1.0011,3.6232,3.8594,-0.91929
3.9817,-1.6414,3.0667,1.7769,1.1742
2.0576,1.7969,-0.54109,-2.2781,-3.1327
-2.6121,1.2686,-4.1473,-3.0185,-8.0631
-3.277,-3.3623,-4.7487,1.9783,1.078
-1.2851,-2.829,-2.4043,3.4341,0.074682
0.080334,-1.4036,3.8302,0.23472,-1.3928
-1.0893,-0.019648,3.3664,3.3471,3.2511
2.4315,2.9342,3.1329,0.60922,4.4291
0.48797,-1.2056,-3.4058,-3.12,-1.2741
0.23917,-2.0158,-6.5759,-6.4984,-5.4273
0.20722,0.19895,1.667,-2.0971,-0.51771
-0.53471,-2.6974,-1.4145,2.429,2.2651
-1.1035,-1.2199,-0.50698,2.5493,0.66157
-1.3686,0.89786,1.3449,-0.50143,1.749
-1.7087,-0.2971,-2.0949,-3.1157,0.43377
4.0906,0.75929,-4.3381,-5.7775,2.3863
4.6482,3.9361,-0.10054,-1.2129,3.2072
1.2281,4.751,-0.23418,-1.8371,-0.65287
-0.75782,-0.47914,-1.6318,0.82011,0.827
2.1063,-1.1424,-0.43581,-1.6254,2.8179
1.7069,-0.1364,2.6387,1.8785,-0.30608
-4.254,-1.7357,4.955,4.1082,0.25131
-5.7171,-1.1017,2.3363,2.354,-0.52536
-0.17671,-2.0773,-4.1561,0.43274,-2.3822
-3.1399,-0.41443,-4.8281,-2.457,-1.1095
-3.332,4.5257,-0.077657,1.16,0.66903
-0.063047,5.1957,3.8006,0.7057,0.022096
0.33462,0.44681,1.0764,1.3282,1.2228
-3.1775,-2.8205,3.5611,2.2955,0.56866
-0.78249,0.46523,-2.1143,-1.1578,1.2397
-0.75841,-3.3192,-3.3627,-1.2944,0.96085
0.64055,-1.7306,2.2435,0.57188,0.94777
1.3198,-1.426,-1.3999,-0.85025,-0.96417
0.29081,-1.2723,-4.7761,-0.592,4.1386
0.56803,0.80042,-1.4066,-0.17464,2.5331
7.1111,3.0415,1.1205,1.5837,0.68283
5.9398,1.9674,-0.6357,1.7113,-0.1598
1.5515,-0.059658,1.7187,1.5494,2.7282
-0.37435,0.031139,1.5143,1.9467,-3.7084
-3.1775,0.89026,0.59626,0.87057,-1.5519
-2.492,1.2416,0.57727,-1.0972,-0.77419
-0.28111,-1.8789,-0.44099,-2.0963,1.1612
0.96864,-4.2102,2.1893,-0.60929,-2.8528
-1.0541,-1.2801,4.4753,2.2884,-1.4977
-1.1256,-2.8467,3.9489,2.02,-0.88397
0.050265,-0.4811,3.1045,0.37716,0.46852
-1.0795,-0.4485,-5.4276,3.6517,5.8195
-0.49716,-1.8905,-5.1627,0.55975,-0.58763
0.98424,-2.0656,-0.35572,-3.7157,-0.85636
-1.453,-2.0626,-0.90471,-0.75795,-2.1981
0.9796,-1.3664,-1.2371,-1.423,-2.4934
2.0313,0.83624,-2.4262,-1.5755,-1.0669
2.1397,1.5477,-0.20165,-2.0103,-0.48683
-0.80782,1.7331,1.8854,-0.24623,4.7787
-1.6448,-0.65987,6.1778,1.9256,2.6526
-0.35097,2.7957,-0.083291,-0.52023,0.46589
0.95852,0.26594,-0.34894,0.46739,-6.0728
-0.10539,-0.72448,5.9295,1.8387,-2.8363
-0.14066,0.59907,1.1179,-1.7139,-0.14546
1.1542,0.93724,-3.2032,0.74069,3.8146
1.085,3.5175,-0.0056616,4.3354,0.88684
0.24964,1.9866,-0.38355,2.6933,-2.2778
-0.1251,0.61624,0.73428,1.9217,-0.72242
1.8157,1.9071,1.8252,-3.0013,-1.5115
2.0538,0.95201,-1.7667,-3.7095,-3.8156
-0.19666,-0.3329,-1.9513,-2.0451,-1.6029
-0.51575,1.2655,-2.1567,-2.6357,-1.0423
-1.046,0.17342,1.8869,0.33323,0.036041
0.24171,0.79768,4.412,3.9996,5.0444
-1.7789,3.9086,-0.8615,-0.70639,0.36079
-0.24169,3.0835,-3.1053,0.33999,2.2276
0.6129,-0.32649,-1.5492,0.5767,4.089
-1.587,-2.9917,2.51,0.14186,-2.609
-1.1003,-1.2591,-0.50682,0.57587,-2.7946
-2.9219,0.026175,-4.5818,1.103,1.2679
4.3573,3.3741,-1.883,-2.0009,0.19795
2.2846,1.6664,-0.77174,-5.5616,0.99547
-1.0334,-0.17368,-2.351,-3.4583,2.413
-2.5631,-2.2859,2.2465,-0.81801,2.0094
-0.50239,-4.2527,-2.2022,-3.769,-1.5237
-0.60523,-2.0208,0.72078,-2.5159,-5.8166
-0.3623,1.4563,-0.24934,-2.0217,-4.6829
1.3125,2.1172,0.35109,0.0092745,0.42098
0.10404,-1.2255,-2.2339,0.88903,-0.73508
-0.67263,-4.366,-0.99184,1.1863,2.6745
-2.1107,-3.2633,0.64062,-0.12399,3.8091
-0.30383,-0.4903,0.69804,-1.8811,2.0808
1.9607,0.77301,-0.6164,0.22201,-0.42438
1.1782,3.5659,6.5278,4.2703,-3.9472
3.97,1.0506,2.699,3.717,-0.35416
3.4607,2.0243,-0.15467,1.3105,0.31785
-0.19756,0.94346,1.6246,2.0637,2.2772
-1.2614,-2.1492,1.9083,0.59128,-0.96982
-1.8071,-3.449,-2.8184,0.35562,-3.4419
-3.943,-4.0999,-1.0714,1.3024,-0.24421
-4.0649,-3.9754,-0.63644,-0.44869,1.5012
0.86558,-2.4396,-3.0205,-0.24734,-1.8858
2.3066,0.65675,0.36421,-1.5816,2.5359
-1.1281,-1.1321,-0.43081,0.67625,4.3666
2.6623,-0.15087,0.073979,-1.0988,1.4887
3.966,2.1596,0.2291,-0.90011,-1.4166
0.62166,1.4425,1.7914,0.48108,-2.8105
-6.3758,-1.9566,3.1437,4.4702,0.048979
-5.0027,1.1476,-1.1967,1.3805,-2.1861
-3.7003,0.63261,-1.3984,-4.0382,1.8034
-0.15737,1.6252,1.4268,0.38947,0.97341
-0.99225,2.1074,1.0527,1.5979,-2.0426
-0.49413,-0.45671,-0.45437,-0.72623,-0.0075536
-0.59152,-1.4617,-0.42431,3.99,-1.0664
3.5108,-0.75346,1.6496,5.5187,4.318
3.1073,-0.31883,4.2589,3.7447,3.0891
-2.4209,-0.72487,1.911,0.3692,1.267
-2.1757,-1.3704,-4.2831,-1.5693,-0.009196
1.1328,3.4284,-1.4957,-1.9134,-3.5844
0.064496,4.5829,-1.4771,-1.4345,-4.3864
0.42418,2.3007,-0.5007,-2.4109,-1.2474
6.041,0.24062,-2.4163,-0.32695,2.1303
3.7659,0.7665,-0.93388,-0.066905,2.3323
2.2259,2.2617,-1.4386,-1.7248,-0.5524
2.4184,-0.33722,-2.2714,-0.3123,-0.53742
1.894,-1.455,-1.5344,-1.7831,0.38369
-4.2078,-4.839,-0.23733,-0.56475,-0.88232
-4.7237,-2.0697,-0.40653,-2.0809,-2.9421
0.21292,1.5512,5.6617,3.7671,2.8967
2.2238,2.614,4.03,2.9101,3.0482
-0.1001,-0.62809,2.3389,0.52081,-0.65722
-3.3426,-0.96374,2.849,3.0419,0.99862
-3.3631,-3.1372,1.2459,3.2708,1.234
-0.72645,1.2288,-1.5066,1.5774,2.7529
3.4061,4.1558,-2.8541,-0.23801,3.6844
0.75633,0.39003,-2.6188,-2.7559,-1.2015
-3.3969,-0.014133,-0.6173,-6.1166,-6.3876
3.7416,0.73938,-0.25873,-4.9872,-0.43834
4.0852,-1.1433,-1.9801,-4.3267,2.3994
-4.1656,-1.9574,-4.8491,-5.0734,0.39812
-3.3261,-0.49308,-2.0946,-3.6876,-2.1679
-0.43842,2.3991,-1.6773,-2.6404,0.13943
4.5329,0.0706,-0.45237,-0.324,0.75212
0.8981,-1.3836,-1.0053,-0.86961,-4.0476
-3.2647,-2.6521,-2.3475,-0.063867,-4.8251
-1.6271,1.5473,0.70124,0.0071876,-0.87146
-0.55774,-0.87236,1.5439,4.5008,0.40079
1.4617,-1.5579,-1.8279,3.7875,0.4108
-0.14335,-2.3423,0.48456,-1.8751,-1.6711
1.418,-0.32763,0.21929,-0.65324,4.2022
-0.65069,-0.56705,2.2778,5.3345,4.6119
0.26584,0.34788,1.0819,6.1636,1.0926
2.1933,0.38677,1.8793,2.3964,-0.86047
2.9894,3.8636,1.4306,0.3866,1.1174
2.2441,1.1596,4.1038,-2.1048,0.42572
1.6366,-0.53774,6.2369,-0.41432,0.72917
-2.844,-0.35668,0.60426,-3.559,-4.988
-1.8615,-2.1525,-2.9095,-1.5383,-3.5915
-0.12529,-0.075536,3.1863,1.6152,0.043628
1.7156,3.0127,0.28202,-1.4816,-0.17837
-0.97437,2.5289,-1.746,-0.5115,2.4503
-0.36337,1.146,-1.2245,-0.70765,0.67938
-0.78363,-0.48722,-1.1051,-0.018153,-0.68719
-0.95888,2.8913,1.4716,0.018723,1.0105
-0.62345,3.4263,1.0993,3.2266,4.4014
0.0093012,0.56093,0.4658,4.3475,4.8898
1.0275,-1.9178,-0.82511,2.0205,-1.4763
5.7653,0.8747,1.241,2.5136,0.36132
4.2161,3.2713,1.7306,0.60567,0.93613
3.0946,2.1969,1.7652,2.7215,0.18714
-0.058405,-0.98418,2.7348,1.254,-0.2482
-1.859,-2.381,-2.5323,-2.3792,-3.6447
-6.9061,0.71406,-2.2141,-0.66978,-4.0174
-3.09,-1.1327,1.4,0.99693,0.60303
-1.6362,-1.2787,3.5659,1.5243,-0.50416
-2.1723,-1.9459,-0.061168,-1.3953,-0.72252
-1.4473,-5.8439,-3.0289,-3.0035,-1.4593
-1.7521,-2.7597,-3.9979,-0.61944,-0.91497
-0.1954,-1.8066,-1.8626,-1.3454,0.45531
-0.53616,-2.2114,-1.1784,-2.596,5.3291
0.13848,-2.2007,2.0711,0.99906,0.78642
1.7707,-0.16495,-2.2198,-1.5197,1.8224
1.9112,3.8668,-2.2366,-1.255,0.14475
5.1095,4.4118,-0.59502,-1.0237,-2.5372
-2.0745,2.4003,-2.5196,-2.6416,-3.5408
-3.0883,-0.4537,-4.6064,-2.5912,2.1156
-1.249,-2.878,-4.6563,-1.8348,-2.6233
0.012131,-3.1462,-0.69091,-2.9936,3.0964
0.40759,-1.9223,2.2501,-0.96169,-0.034079
-1.8031,-1.0783,3.3305,3.5545,-1.2899
5.7425,4.3753,4.1949,2.5614,-0.83186
3.6269,2.8011,2.2428,3.4317,0.37016
-0.60473,1.7291,1.9102,2.0348,-0.84998
-5.892,-1.4052,0.58978,1.4115,-2.5071
-2.0314,0.88167,0.76068,2.796,-0.18095
-2.1969,1.054,-2.1783,-0.39063,-2.1551
-1.3677,-1.5528,-6.2782,1.1226,-0.63224
0.74597,-5.1618,-3.8229,0.59597,0.33157
-0.56843,-1.7723,-1.6274,-2.2375,-1.4018
3.0678,-2.0871,-2.6834,-2.605,2.0528
5.0115,3.4519,1.1113,-2.4179,4.9292
3.4383,3.0888,2.1944,0.73249,4.904
0.57345,0.43252,-0.51085,-1.6964,1.0125
-4.5874,-4.1689,-2.3253,-1.3947,-5.2178
-3.1898,-2.2624,-0.09323,-0.19181,1.4592
-0.59875,-1.3012,2.0445,-0.045437,1.2792
-0.30244,0.17686,0.74245,-0.69345,-2.7633
-0.21309,2.2316,1.962,5.4014,-4.0259
1.8746,-0.66232,1.7132,1.4435,0.539
0.30711,-2.0062,0.68093,-1.4068,1.5559
-1.9004,-1.025,4.8722,0.82195,-4.1803
-0.24571,1.8663,1.1678,0.50792,0.78421
1.2363,3.2511,2.2068,3.0888,4.9743
0.48151,-0.44444,0.16294,4.1047,2.0961
-1.7989,-0.92016,0.67402,0.024204,-2.7905
-0.082696,-0.16088,1.6896,-4.5789,-3.1722
0.05196,2.3762,1.335,-2.2021,1.7503
2.2938,1.5013,-0.14076,-3.0697,3.0484
1.5637,0.70901,-0.96814,1.4974,3.2068
-0.68783,-0.062032,1.9025,2.0415,2.8692
2.3386,0.47804,2.0072,1.7716,1.847
0.46676,4.291,3.9842,0.88612,0.89357
0.24268,4.5465,0.41822,0.53096,-2.8942
0.78482,-0.095772,2.3194,2.9989,-2.0873
-0.36802,-0.3135,0.92213,0.19762,-2.3599
-0.50216,3.7766,0.49173,-1.5162,-3.3231
-1.1245,3.3256,-2.4692,-2.5548,-3.0618
-0.22879,2.4421,-1.6963,-3.7513,0.46067
0.92508,-2.668,-3.2213,-1.8631,0.77047
5.3545,-2.6779,0.95406,-1.0427,-3.9408
3.0255,-1.2833,4.9465,1.6736,0.72937
1.7113,-2.4097,-0.31664,-1.8454,-0.076959
-1.1087,-2.7058,-2.9048,-1.5469,-0.60635
4.6447,-0.57189,-3.3429,-1.1023,0.70687
1.709,0.14377,-0.72151,-0.78,-1.503
0.62102,1.5932,-1.6451,1.8159,1.9658
-3.9704,3.185,0.79198,-0.081672,-1.043
-7.2862,-2.8869,-1.226,1.6398,2.8465
-3.6473,-2.9103,-1.6566,0.36955,0.53183
-4.5583,-2.4365,-0.79225,-0.64012,-1.8891
-2.2876,-3.0592,0.55865,-0.58275,-1.2446
-0.86991,-1.3236,-2.5062,-2.0618,-1.3196
4.0943,1.2961,-2.5958,-2.6887,2.8311
2.169,0.74285,-2.4855,3.183,1.4853
1.3035,2.2728,-1.1075,3.4174,2.7176
-2.0989,-0.80836,0.73145,0.67246,-0.51805
-6.6719,-0.66741,3.4401,1.9726,1.2686
-3.6304,-1.8519,0.4756,2.9027,2.7689
-1.2383,2.9038,-2.5722,1.3769,1.8381
-2.4138,1.3708,-3.9078,-4.1022,1.8518
-0.59656,-1.8583,-3.5834,-2.9969,3.9742
1.0672,-2.9575,-0.32872,-2.2623,-2.1133
-0.11453,-3.3464,-1.8601,-1.5931,-4.0685
0.47567,1.1682,0.87138,-1.7841,-1.3134
5.8938,5.2195,1.7944,1.5067,-0.55677
3.1144,3.4615,-1.1069,0.22644,0.67719
-1.408,-1.2777,-0.87231,-0.46629,-0.37385
-3.1244,-3.683,0.46519,-0.124,1.9871
-0.86984,-2.1977,1.1741,0.4563,0.94833
-0.62167,-1.8294,1.7891,-0.21746,-1.8163
0.16857,-1.2987,-0.49717,-0.8561,-3.6337
1.4027,4.2531,1.9058,2.7475,-0.37208
0.86141,0.95105,0.79779,1.099,0.49443
2.9913,-0.99375,-1.0998,1.0547,-0.97434
0.18508,-0.7897,-1.3458,1.554,-1.8845
2.1678,-0.23081,5.8185,4.883,3.7424
-0.271,2.2637,6.4658,2.576,0.86713
0.5088,0.040767,4.9404,2.111,-1.9555
1.2019,-2.5796,-2.3073,-0.041126,-1.6385
0.55259,-0.98759,-0.57653,-2.6237,-1.1473
1.811,-0.05013,3.317,1.2407,-0.90974
0.20626,3.29,-0.41151,-2.7784,0.98741
0.44771,-0.58425,-2.6644,-4.2214,0.52203
1.0542,-0.37209,-2.4695,-1.086,3.6656
0.70766,-0.55798,3.193,2.7198,6.1667
3.9883,0.3869,2.4433,0.31511,4.5984
3.5382,-0.43263,-3.7498,-0.91966,-0.38809
-2.2761,1.2599,-0.89575,1.7029,-1.6961
-1.3399,0.52001,-0.68853,0.50268,-0.67754
-1.9804,0.87306,-2.5742,-1.2291,-5.2869
0.041063,1.842,0.23667,-0.19917,-4.185
-0.71379,-0.10264,0.63806,-0.095672,-1.8048
1.704,1.1378,1.1155,-0.70061,-1.1599
-0.43133,1.525,-1.7669,0.4586,-0.61542
0.14477,0.56486,3.2145,5.1331,2.7395
0.059186,-0.85789,0.39342,3.2475,2.0
-1.9355,-1.8309,-4.0108,-3.4526,-3.7374
-1.722,1.1218,-1.5201,-1.3181,-1.6787
0.37137,-0.78431,2.3755,-1.2607,0.85614
-0.27923,0.59982,1.2409,1.2799,4.0667
-1.0057,0.36649,-4.1856,1.8737,2.3394
-0.067948,0.28458,-1.3421,1.2678,0.70029
-0.58841,0.44984,-0.55597,-3.2513,-3.5458
-0.319,1.2056,-0.34165,-4.1853,-3.8097
-0.13639,-0.039749,-2.4928,-2.8409,-2.2494
-1.1337,0.18927,-1.0306,1.6592,-0.12483
-1.7895,-1.1112,1.4792,1.8258,2.2336
0.69528,-0.53512,2.0078,0.29685,-1.1747
-1.0407,1.3634,1.6588,-2.261,-1.5582
0.79252,-1.624,-2.8576,-0.85501,-0.27442
-0.60944,1.8719,-2.2446,2.0399,2.7234
0.33,-2.1587,1.0098,-0.50818,0.20185
-0.96768,-0.47174,-0.44755,-2.28,-2.38
-0.25968,1.3278,-1.0466,-2.8232,-0.47645
1.6143,-1.3552,1.6754,-4.038,1.2011
1.7953,0.24804,4.4396,-0.85146,5.0097
-0.63839,-0.55035,3.1364,-1.6064,4.0137
4.794,1.3398,1.7512,-0.1418,-0.28409
4.1536,1.4895,2.3547,-0.76977,0.43158
3.1366,1.8482,-0.91826,-0.097274,2.2719
1.9439,1.5059,1.1853,1.3518,-1.4703
2.4916,1.9777,4.2613,2.6184,-0.77101
0.068749,2.1892,2.4697,4.6667,-1.0661
-4.4418,-1.4923,-2.3891,-0.13412,0.62318
-8.9681,-5.7713,-3.0058,-1.2125,-5.3675
-4.245,-5.0623,-4.3466,-0.92758,-3.392
-3.1209,-0.32313,0.04361,1.566,-0.17596
-3.6128,-3.0056,2.7425,3.6234,1.5731
-3.2111,-1.5091,2.4079,-0.022583,-1.1215
-2.3522,-2.7135,-0.73929,3.0916,0.70029
-1.7818,-4.167,-6.6261,2.0917,2.2191
-0.72976,-0.95744,-3.6083,-0.33831,0.39169
2.3646,0.40621,-0.19014,-2.25,-0.94722
-0.21323,0.030937,-1.2934,-3.7717,1.7303
-1.6337,2.0708,-1.559,-1.3766,-1.4873
-1.0849,1.6013,0.093609,-3.5889,-0.27152
-0.20072,-0.96277,2.1599,-0.97921,3.4022
5.244,3.3306,0.20695,-0.55495,1.0608
2.2594,-0.5746,-0.59737,-0.6925,4.4631
-2.2957,0.34121,0.070876,0.19444,-3.2913
-2.5883,3.4586,2.0049,1.7265,-4.4824
1.5349,3.7568,0.75687,0.20558,0.1429
3.5866,1.1853,0.74854,1.1082,1.1697
0.33481,0.97668,0.21262,3.6059,1.4024
1.6511,-1.7684,-1.1591,5.696,-0.84432
0.24683,0.60942,-0.9784,2.5534,2.4684
2.5021,2.0228,0.6313,0.16587,2.7464
1.7826,2.4114,3.145,-0.084748,-4.4428
0.49783,-1.5463,5.3442,1.2799,3.5501
1.3567,-4.1895,-0.98919,0.47737,4.7577
0.47957,-1.2331,-3.8457,-0.33281,2.3849
4.2763,3.5597,0.0062215,-0.14691,-1.0545
0.7195,0.08911,-0.94292,-2.6278,-6.8195
-0.42196,-2.4736,0.88319,-2.1719,-3.1888
-1.6785,-3.8027,-0.88242,-0.95754,-1.4343
-0.16432,-1.8599,0.18114,-1.5073,-2.2454
1.2033,-1.6989,1.4279,0.92969,1.5796
0.85314,-2.2948,2.7094,0.70128,2.5658
0.70676,-0.94305,2.3596,2.7607,-0.34406
0.39882,1.2417,-0.39699,1.1893,-1.3859
1.5307,2.7152,-2.2039,-2.3353,0.22389
2.6148,2.7014,-5.1228,-2.2444,-1.0423
1.5884,3.051,-3.0994,-0.054294,-0.6146
2.2044,0.21588,-3.2009,-2.6427,2.6393
2.3136,0.15625,-0.57418,-1.6872,0.34915
1.5463,0.86586,-2.7488,1.6584,4.705
2.6208,4.5532,0.82227,4.1763,2.9299
1.1201,3.5191,-0.16568,-0.30346,-2.4108
-1.9464,-0.81599,1.0571,-0.62017,-6.7391
-6.0207,-1.9076,-1.1118,1.2529,-3.5938
-5.6376,-0.39067,-0.37257,-2.2333,-2.3895
-3.8185,-2.7417,4.5892,0.22174,-2.0488
-2.3467,-2.1123,2.1523,-2.4981,-2.331
-1.6196,-1.9642,2.3378,-0.38751,-0.1251
-2.2234,-1.3603,5.7563,1.0925,1.8888
-3.2003,-1.7732,-1.1656,-0.64807,-0.27801
-2.4211,-1.9734,-5.7482,-3.4884,-1.1931
-1.473,-0.063164,-2.3393,3.7054,2.8641
-2.0333,2.039,2.7556,4.5138,4.2044
0.84784,3.805,3.1584,3.0159,3.4049
0.67256,4.6878,3.8265,0.29777,-1.8788
-0.98546,2.5742,2.4957,-1.7749,0.024639
1.9181,-0.2807,-4.0876,-5.0807,2.1967
3.225,2.0667,-2.2003,-1.4835,0.91909
3.3707,-1.4093,-0.94416,-2.1898,-1.6997
3.4907,1.0854,-1.1182,1.4592,4.081
-3.0629,-1.9414,-2.3445,3.6294,0.74397
4.4059,-2.4264,-1.5801,0.45485,-0.19762
-1.667,-0.7956,-1.9094,-0.14956,1.8613
-4.6052,-0.8222,-0.43299,0.60748,4.6095
-2.5584,-1.3456,1.1288,0.19013,1.2222
0.21455,1.2542,0.98873,1.3494,1.1909
-0.44525,1.5137,0.44625,0.3634,0.34523
0.32725,-3.057,-1.6711,-1.2953,-0.7936
1.2468,-3.5513,-0.54249,-5.2269,-7.052
-1.2366,-1.6623,0.56482,-5.5291,-7.1968
2.2246,-1.8644,3.3475,-0.25309,-0.48246
0.80488,-1.7517,-0.31653,-0.61986,-3.3344
-0.97073,-0.78156,-0.73413,-0.90808,-4.509
-0.077988,0.74907,-0.026997,-2.0483,0.031857
0.39858,-0.92316,1.6807,2.9895,1.5554
0.24695,-1.0958,3.4393,3.3655,3.0269
0.83724,-0.4716,1.8054,0.25072,0.56879
1.289,1.0526,-1.5823,-1.8077,-1.6502
1.2193,0.45841,1.7419,0.74899,4.7666
0.94228,3.2636,3.3721,4.7929,5.3059
-0.36047,5.2987,2.3866,4.7405,2.0235
-2.8604,1.4541,-2.7642,-0.82248,-4.0824
0.86478,-1.6635,-4.4949,-2.8691,-4.0427
0.35816,2.1265,-1.9571,-3.186,-1.3026
0.8735,5.6395,1.0522,-0.63834,-2.4143
2.2801,1.7728,0.61719,-1.8999,-0.9479
2.1809,-0.809,-3.1344,-2.0233,-0.34521
0.13753,-1.7767,-0.06133,2.3888,-0.35122
-0.48367,-3.3434,0.87497,3.361,1.0882
4.4199,1.601,0.29165,2.3551,3.3556
2.0106,1.4858,0.010094,-1.355,1.0931
-0.43632,1.5753,-0.47297,-2.5106,-1.9767
-0.707,-1.7485,0.64196,1.218,1.3887
-1.6334,3.2573,1.1965,-0.33472,5.6213
-2.0351,0.064875,0.21622,0.58364,0.50116
-3.1134,-0.2874,0.75097,0.59636,-1.7151
-1.0441,0.99707,-0.21422,3.8333,1.9778
-2.0383,2.2889,0.80473,3.724,1.2303
